"BOB","CUST ID","NAME","AMOUNT","ORDER NUMBER","Type"
"09/02/2018","29","Douglas Travis","90.0","2122","Payment"
"09/02/2018","29","Douglas Travis","90.0","2122","Invoice"
"09/02/2018","0","Judy Lozano","90.0","2123","Payment"
"09/02/2018","0","Judy Lozano","90.0","2123","Invoice"
"09/02/2018","84","Lauren Walters","90.0","2124","Payment"
"09/02/2018","84","Lauren Walters","90.0","2124","Invoice"
"09/03/2018","91","Rebecca Lambert","90.0","2125","Payment"
"09/03/2018","91","Rebecca Lambert","90.0","2125","Invoice"
"09/03/2018","3","Albert Cantu","90.0","2126","Payment"
"09/03/2018","3","Albert Cantu","90.0","2126","Invoice"
"09/04/2018","23","Laura Kerr","90.0","2127","Payment"
"09/04/2018","23","Laura Kerr","90.0","2127","Invoice"
"09/04/2018","15","Lori Mclean","90.0","2128","Payment"
"09/04/2018","15","Lori Mclean","90.0","2128","Invoice"
"09/05/2018","43","Harold Myers","90.0","2129","Payment"
"09/05/2018","43","Harold Myers","90.0","2129","Invoice"
"09/05/2018","7","Abigail Montgomery","90.0","2130","Payment"
"09/05/2018","7","Abigail Montgomery","90.0","2130","Invoice"
"09/05/2018","6","Linda Fleming","90.0","2131","Payment"
"09/05/2018","6","Linda Fleming","90.0","2131","Invoice"
"09/05/2018","82","Maria Griffith","90.0","2132","Payment"
"09/05/2018","82","Maria Griffith","90.0","2132","Invoice"
"09/06/2018","70","Rebecca Fisher","90.0","2133","Payment"
"09/06/2018","70","Rebecca Fisher","90.0","2133","Invoice"
"09/06/2018","91","Rebecca Lambert","90.0","2134","Payment"
"09/06/2018","91","Rebecca Lambert","90.0","2134","Invoice"
"09/07/2018","24","Mary Shah","90.0","2135","Payment"
"09/07/2018","24","Mary Shah","90.0","2135","Invoice"
"09/07/2018","46","Bruce Haas","90.0","2136","Payment"
"09/07/2018","46","Bruce Haas","90.0","2136","Invoice"
"09/07/2018","83","Henry David","90.0","2137","Payment"
"09/07/2018","83","Henry David","90.0","2137","Invoice"
"09/09/2018","29","Douglas Travis","90.0","2138","Payment"
"09/09/2018","29","Douglas Travis","90.0","2138","Invoice"
"09/09/2018","54","Roy Gamble","90.0","2139","Payment"
"09/09/2018","54","Roy Gamble","90.0","2139","Invoice"
"09/10/2018","92","Henry Arellano","90.0","2140","Payment"
"09/10/2018","92","Henry Arellano","90.0","2140","Invoice"
"09/10/2018","22","Terry Contreras","90.0","2141","Payment"
"09/10/2018","22","Terry Contreras","90.0","2141","Invoice"
"09/10/2018","94","Joan Buckley","90.0","2142","Payment"
"09/10/2018","94","Joan Buckley","90.0","2142","Invoice"
"09/10/2018","68","Christine Whitehead","90.0","2143","Payment"
"09/10/2018","68","Christine Whitehead","90.0","2143","Invoice"
"09/10/2018","68","Christine Whitehead","90.0","2144","Payment"
"09/10/2018","68","Christine Whitehead","90.0","2144","Invoice"
"09/10/2018","93","Charles Lester","90.0","2145","Payment"
"09/10/2018","93","Charles Lester","90.0","2145","Invoice"
"09/10/2018","83","Henry David","90.0","2146","Payment"
"09/10/2018","83","Henry David","90.0","2146","Invoice"
"09/10/2018","51","Deborah Barber","90.0","2147","Payment"
"09/10/2018","51","Deborah Barber","90.0","2147","Invoice"
"09/11/2018","35","Emma Pruitt","90.0","2148","Payment"
"09/11/2018","35","Emma Pruitt","90.0","2148","Invoice"
"09/11/2018","55","Jonathan Logan","90.0","2149","Payment"
"09/11/2018","55","Jonathan Logan","90.0","2149","Invoice"
"09/11/2018","10","Angela Taylor","90.0","2150","Payment"
"09/11/2018","10","Angela Taylor","90.0","2150","Invoice"
"09/11/2018","97","Patrick Rowe","90.0","2151","Payment"
"09/11/2018","97","Patrick Rowe","90.0","2151","Invoice"
"09/11/2018","97","Patrick Rowe","90.0","2152","Payment"
"09/11/2018","97","Patrick Rowe","90.0","2152","Invoice"
"09/12/2018","53","Tyler Farrell","90.0","2153","Payment"
"09/12/2018","53","Tyler Farrell","90.0","2153","Invoice"
"09/12/2018","8","Jennifer Key","90.0","2154","Payment"
"09/12/2018","8","Jennifer Key","90.0","2154","Invoice"
"09/12/2018","40","Randy Burns","90.0","2155","Payment"
"09/12/2018","40","Randy Burns","90.0","2155","Invoice"
"09/12/2018","12","Linda Cowan","90.0","2156","Payment"
"09/12/2018","12","Linda Cowan","90.0","2156","Invoice"
"09/12/2018","95","Janet Burns","90.0","2157","Payment"
"09/12/2018","95","Janet Burns","90.0","2157","Invoice"
"09/12/2018","77","Judith Warren","90.0","2158","Payment"
"09/12/2018","77","Judith Warren","90.0","2158","Invoice"
"09/12/2018","14","Barbara Hopkins","90.0","2159","Payment"
"09/12/2018","14","Barbara Hopkins","90.0","2159","Invoice"
"09/13/2018","10","Angela Taylor","90.0","2160","Payment"
"09/13/2018","10","Angela Taylor","90.0","2160","Invoice"
"09/13/2018","80","Julia Clay","90.0","2161","Payment"
"09/13/2018","80","Julia Clay","90.0","2161","Invoice"
"09/13/2018","29","Douglas Travis","90.0","2162","Payment"
"09/13/2018","29","Douglas Travis","90.0","2162","Invoice"
"09/14/2018","55","Jonathan Logan","90.0","2163","Payment"
"09/14/2018","55","Jonathan Logan","90.0","2163","Invoice"
"09/14/2018","75","Andrew Bell","90.0","2164","Payment"
"09/14/2018","75","Andrew Bell","90.0","2164","Invoice"
"09/14/2018","22","Terry Contreras","90.0","2165","Payment"
"09/14/2018","22","Terry Contreras","90.0","2165","Invoice"
"09/15/2018","33","Marilyn Camacho","90.0","2166","Payment"
"09/15/2018","33","Marilyn Camacho","90.0","2166","Invoice"
"09/15/2018","21","Natalie Carson","90.0","2167","Payment"
"09/15/2018","21","Natalie Carson","90.0","2167","Invoice"
"09/15/2018","50","Scott Spears","90.0","2168","Payment"
"09/15/2018","50","Scott Spears","90.0","2168","Invoice"
"09/15/2018","4","Dennis Davenport","90.0","2169","Payment"
"09/15/2018","4","Dennis Davenport","90.0","2169","Invoice"
"09/16/2018","28","Nicholas Zimmerman","90.0","2170","Payment"
"09/16/2018","28","Nicholas Zimmerman","90.0","2170","Invoice"
"09/16/2018","62","Vincent Stewart","90.0","2171","Payment"
"09/16/2018","62","Vincent Stewart","90.0","2171","Invoice"
"09/16/2018","79","Samantha Shepard","90.0","2172","Payment"
"09/16/2018","79","Samantha Shepard","90.0","2172","Invoice"
"09/16/2018","30","Theresa Keith","90.0","2173","Payment"
"09/16/2018","30","Theresa Keith","90.0","2173","Invoice"
"09/17/2018","75","Andrew Bell","90.0","2174","Payment"
"09/17/2018","75","Andrew Bell","90.0","2174","Invoice"
"09/17/2018","83","Henry David","90.0","2175","Payment"
"09/17/2018","83","Henry David","90.0","2175","Invoice"
"09/17/2018","74","Larry Turner","90.0","2176","Payment"
"09/17/2018","74","Larry Turner","90.0","2176","Invoice"
"09/17/2018","91","Rebecca Lambert","90.0","2177","Payment"
"09/17/2018","91","Rebecca Lambert","90.0","2177","Invoice"
"09/18/2018","94","Joan Buckley","90.0","2178","Payment"
"09/18/2018","94","Joan Buckley","90.0","2178","Invoice"
"09/18/2018","9","Roger Mahoney","90.0","2179","Payment"
"09/18/2018","9","Roger Mahoney","90.0","2179","Invoice"
"09/19/2018","62","Vincent Stewart","90.0","2180","Payment"
"09/19/2018","62","Vincent Stewart","90.0","2180","Invoice"
"09/19/2018","50","Scott Spears","90.0","2181","Payment"
"09/19/2018","50","Scott Spears","90.0","2181","Invoice"
"09/19/2018","54","Roy Gamble","90.0","2182","Payment"
"09/19/2018","54","Roy Gamble","90.0","2182","Invoice"
"09/19/2018","17","Teresa Yang","90.0","2183","Payment"
"09/19/2018","17","Teresa Yang","90.0","2183","Invoice"
"09/19/2018","35","Emma Pruitt","90.0","2184","Payment"
"09/19/2018","35","Emma Pruitt","90.0","2184","Invoice"
"09/20/2018","54","Roy Gamble","90.0","2185","Payment"
"09/20/2018","54","Roy Gamble","90.0","2185","Invoice"
"09/20/2018","64","Danielle Kidd","90.0","2186","Payment"
"09/20/2018","64","Danielle Kidd","90.0","2186","Invoice"
"09/21/2018","62","Vincent Stewart","90.0","2187","Payment"
"09/21/2018","62","Vincent Stewart","90.0","2187","Invoice"
"09/21/2018","86","Carolyn Higgins","90.0","2188","Payment"
"09/21/2018","86","Carolyn Higgins","90.0","2188","Invoice"
"09/21/2018","76","Pamela Le","90.0","2189","Payment"
"09/21/2018","76","Pamela Le","90.0","2189","Invoice"
"09/21/2018","54","Roy Gamble","90.0","2190","Payment"
"09/21/2018","54","Roy Gamble","90.0","2190","Invoice"
"09/21/2018","46","Bruce Haas","90.0","2191","Payment"
"09/21/2018","46","Bruce Haas","90.0","2191","Invoice"
"09/21/2018","59","Kenneth Thornton","90.0","2192","Payment"
"09/21/2018","59","Kenneth Thornton","90.0","2192","Invoice"
"09/21/2018","0","Judy Lozano","90.0","2193","Payment"
"09/21/2018","0","Judy Lozano","90.0","2193","Invoice"
"09/22/2018","57","Virginia Dalton","90.0","2194","Payment"
"09/22/2018","57","Virginia Dalton","90.0","2194","Invoice"
"09/22/2018","11","Brian Duarte","90.0","2195","Payment"
"09/22/2018","11","Brian Duarte","90.0","2195","Invoice"
"09/22/2018","39","Justin Cox","90.0","2196","Payment"
"09/22/2018","39","Justin Cox","90.0","2196","Invoice"
"09/22/2018","14","Barbara Hopkins","90.0","2197","Payment"
"09/22/2018","14","Barbara Hopkins","90.0","2197","Invoice"
"09/23/2018","79","Samantha Shepard","90.0","2198","Payment"
"09/23/2018","79","Samantha Shepard","90.0","2198","Invoice"
"09/23/2018","58","Teresa Guzman","90.0","2199","Payment"
"09/23/2018","58","Teresa Guzman","90.0","2199","Invoice"
"09/23/2018","74","Larry Turner","90.0","2200","Payment"
"09/23/2018","74","Larry Turner","90.0","2200","Invoice"
"09/23/2018","96","Larry Anthony","90.0","2201","Payment"
"09/23/2018","96","Larry Anthony","90.0","2201","Invoice"
"09/23/2018","17","Teresa Yang","90.0","2202","Payment"
"09/23/2018","17","Teresa Yang","90.0","2202","Invoice"
"09/23/2018","76","Pamela Le","90.0","2203","Payment"
"09/23/2018","76","Pamela Le","90.0","2203","Invoice"
"09/24/2018","45","Melissa Ross","90.0","2204","Payment"
"09/24/2018","45","Melissa Ross","90.0","2204","Invoice"
"09/24/2018","92","Henry Arellano","90.0","2205","Payment"
"09/24/2018","92","Henry Arellano","90.0","2205","Invoice"
"09/24/2018","67","Melissa Tapia","90.0","2206","Payment"
"09/24/2018","67","Melissa Tapia","90.0","2206","Invoice"
"09/24/2018","18","Ethan Shepherd","90.0","2207","Payment"
"09/24/2018","18","Ethan Shepherd","90.0","2207","Invoice"
"09/24/2018","70","Rebecca Fisher","90.0","2208","Payment"
"09/24/2018","70","Rebecca Fisher","90.0","2208","Invoice"
"09/26/2018","88","Gregory Franklin","90.0","2209","Payment"
"09/26/2018","88","Gregory Franklin","90.0","2209","Invoice"
"09/26/2018","86","Carolyn Higgins","90.0","2210","Payment"
"09/26/2018","86","Carolyn Higgins","90.0","2210","Invoice"
"09/26/2018","95","Janet Burns","90.0","2211","Payment"
"09/26/2018","95","Janet Burns","90.0","2211","Invoice"
"09/26/2018","61","Terry Raymond","90.0","2212","Payment"
"09/26/2018","61","Terry Raymond","90.0","2212","Invoice"
"09/27/2018","67","Melissa Tapia","90.0","2213","Payment"
"09/27/2018","67","Melissa Tapia","90.0","2213","Invoice"
"09/27/2018","66","Jason Anderson","90.0","2214","Payment"
"09/27/2018","66","Jason Anderson","90.0","2214","Invoice"
"09/28/2018","52","Janet Patterson","90.0","2215","Payment"
"09/28/2018","52","Janet Patterson","90.0","2215","Invoice"
"09/28/2018","68","Christine Whitehead","90.0","2216","Payment"
"09/28/2018","68","Christine Whitehead","90.0","2216","Invoice"
"09/29/2018","86","Carolyn Higgins","90.0","2217","Payment"
"09/29/2018","86","Carolyn Higgins","90.0","2217","Invoice"
"09/29/2018","23","Laura Kerr","90.0","2218","Payment"
"09/29/2018","23","Laura Kerr","90.0","2218","Invoice"
"09/29/2018","92","Henry Arellano","90.0","2219","Payment"
"09/29/2018","92","Henry Arellano","90.0","2219","Invoice"
"09/30/2018","66","Jason Anderson","90.0","2220","Payment"
"09/30/2018","66","Jason Anderson","90.0","2220","Invoice"
"09/30/2018","43","Harold Myers","90.0","2221","Payment"
"09/30/2018","43","Harold Myers","90.0","2221","Invoice"
